,week,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
11912,200410,0,0.0,0.0,0,0.0,0.0,53,BRETAGNE
11913,200410,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
11914,200410,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
11915,200410,3126,1315.0,4937.0,28,12.0,44.0,11,ILE-DE-FRANCE
11916,200410,586,0.0,1445.0,11,0.0,28.0,76,OCCITANIE
11917,200410,15178,0.0,32354.0,257,0.0,548.0,32,HAUTS-DE-FRANCE
11918,200410,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
11919,200410,1097,0.0,2696.0,33,0.0,81.0,52,PAYS-DE-LA-LOIRE
11920,200410,1933,0.0,4100.0,41,0.0,87.0,93,PROVENCE-ALPES-COTE-D-AZUR
11921,200409,2132,762.0,3502.0,39,14.0,64.0,44,GRAND EST
11922,200409,476,0.0,1409.0,9,0.0,26.0,75,NOUVELLE-AQUITAINE
11923,200409,786,0.0,1574.0,11,0.0,22.0,84,AUVERGNE-RHONE-ALPES
11924,200409,1150,112.0,2188.0,42,4.0,80.0,27,BOURGOGNE-FRANCHE-COMTE
11925,200409,26,0.0,162.0,1,0.0,6.0,53,BRETAGNE
11926,200409,95,0.0,445.0,4,0.0,18.0,24,CENTRE-VAL-DE-LOIRE
11927,200409,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
11928,200409,244,0.0,721.0,2,0.0,6.0,11,ILE-DE-FRANCE
11929,200409,414,0.0,1243.0,8,0.0,24.0,76,OCCITANIE
11930,200409,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
11931,200409,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
11932,200409,387,0.0,1337.0,12,0.0,40.0,52,PAYS-DE-LA-LOIRE
11933,200409,1546,0.0,3399.0,33,0.0,73.0,93,PROVENCE-ALPES-COTE-D-AZUR
11934,200408,1358,0.0,2742.0,25,0.0,50.0,44,GRAND EST
11935,200408,1897,111.0,3683.0,35,2.0,68.0,75,NOUVELLE-AQUITAINE
11936,200408,3364,762.0,5966.0,47,11.0,83.0,84,AUVERGNE-RHONE-ALPES
11937,200408,339,0.0,791.0,12,0.0,28.0,27,BOURGOGNE-FRANCHE-COMTE
11938,200408,157,0.0,490.0,5,0.0,16.0,53,BRETAGNE
11939,200408,245,0.0,669.0,10,0.0,27.0,24,CENTRE-VAL-DE-LOIRE
11940,200408,209,0.0,618.0,77,0.0,227.0,94,CORSE
11941,200408,451,0.0,1077.0,4,0.0,10.0,11,ILE-DE-FRANCE
11942,200408,2038,0.0,4915.0,40,0.0,96.0,76,OCCITANIE
11943,200408,1413,0.0,4131.0,24,0.0,70.0,32,HAUTS-DE-FRANCE
11944,200408,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
11945,200408,232,0.0,1102.0,7,0.0,33.0,52,PAYS-DE-LA-LOIRE
11946,200408,931,0.0,2568.0,20,0.0,55.0,93,PROVENCE-ALPES-COTE-D-AZUR
11947,200407,306,0.0,719.0,6,0.0,14.0,44,GRAND EST
11948,200407,2182,519.0,3845.0,40,9.0,71.0,75,NOUVELLE-AQUITAINE
11949,200407,2936,407.0,5465.0,41,6.0,76.0,84,AUVERGNE-RHONE-ALPES
11950,200407,788,0.0,1647.0,29,0.0,60.0,27,BOURGOGNE-FRANCHE-COMTE
11951,200407,87,0.0,486.0,3,0.0,16.0,53,BRETAGNE
11952,200407,386,0.0,931.0,16,0.0,38.0,24,CENTRE-VAL-DE-LOIRE
11953,200407,149,0.0,441.0,55,0.0,162.0,94,CORSE
11954,200407,2534,755.0,4313.0,22,6.0,38.0,11,ILE-DE-FRANCE
11955,200407,2597,0.0,5814.0,50,0.0,113.0,76,OCCITANIE
11956,200407,2981,0.0,6055.0,51,0.0,103.0,32,HAUTS-DE-FRANCE
11957,200407,233,0.0,850.0,7,0.0,26.0,28,NORMANDIE
11958,200407,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
11959,200407,1078,0.0,2762.0,23,0.0,59.0,93,PROVENCE-ALPES-COTE-D-AZUR
11960,200406,1006,0.0,2071.0,18,0.0,38.0,44,GRAND EST
11961,200406,1534,13.0,3055.0,28,0.0,56.0,75,NOUVELLE-AQUITAINE
11962,200406,9437,4363.0,14511.0,131,61.0,201.0,84,AUVERGNE-RHONE-ALPES
11963,200406,784,79.0,1489.0,29,3.0,55.0,27,BOURGOGNE-FRANCHE-COMTE
11964,200406,644,0.0,1532.0,21,0.0,50.0,53,BRETAGNE
11965,200406,429,0.0,1116.0,17,0.0,45.0,24,CENTRE-VAL-DE-LOIRE
11966,200406,0,0.0,0.0,0,0.0,0.0,94,CORSE
11967,200406,2806,117.0,5495.0,25,1.0,49.0,11,ILE-DE-FRANCE
11968,200406,2813,0.0,6032.0,55,0.0,118.0,76,OCCITANIE
11969,200406,346,0.0,1642.0,6,0.0,28.0,32,HAUTS-DE-FRANCE
11970,200406,75,0.0,294.0,2,0.0,9.0,28,NORMANDIE
11971,200406,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
11972,200406,3211,352.0,6070.0,69,8.0,130.0,93,PROVENCE-ALPES-COTE-D-AZUR
11973,200405,1911,227.0,3595.0,35,4.0,66.0,44,GRAND EST
11974,200405,2449,358.0,4540.0,45,7.0,83.0,75,NOUVELLE-AQUITAINE
11975,200405,2886,587.0,5185.0,40,8.0,72.0,84,AUVERGNE-RHONE-ALPES
11976,200405,1510,255.0,2765.0,55,9.0,101.0,27,BOURGOGNE-FRANCHE-COMTE
11977,200405,2430,646.0,4214.0,81,22.0,140.0,53,BRETAGNE
11978,200405,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
11979,200405,128,0.0,399.0,47,0.0,147.0,94,CORSE
11980,200405,1873,355.0,3391.0,17,4.0,30.0,11,ILE-DE-FRANCE
11981,200405,2773,0.0,5856.0,54,0.0,114.0,76,OCCITANIE
11982,200405,2810,85.0,5535.0,48,2.0,94.0,32,HAUTS-DE-FRANCE
11983,200405,107,0.0,354.0,3,0.0,11.0,28,NORMANDIE
11984,200405,1608,0.0,3951.0,48,0.0,118.0,52,PAYS-DE-LA-LOIRE
11985,200405,3192,155.0,6229.0,68,3.0,133.0,93,PROVENCE-ALPES-COTE-D-AZUR
11986,200404,5556,3047.0,8065.0,102,56.0,148.0,44,GRAND EST
11987,200404,3459,1170.0,5748.0,63,21.0,105.0,75,NOUVELLE-AQUITAINE
11988,200404,6397,2058.0,10736.0,89,29.0,149.0,84,AUVERGNE-RHONE-ALPES
11989,200404,1375,146.0,2604.0,50,5.0,95.0,27,BOURGOGNE-FRANCHE-COMTE
11990,200404,752,0.0,1504.0,25,0.0,50.0,53,BRETAGNE
11991,200404,382,0.0,911.0,15,0.0,36.0,24,CENTRE-VAL-DE-LOIRE
11992,200404,149,0.0,441.0,55,0.0,162.0,94,CORSE
11993,200404,2969,897.0,5041.0,26,8.0,44.0,11,ILE-DE-FRANCE
11994,200404,2889,577.0,5201.0,56,11.0,101.0,76,OCCITANIE
11995,200404,1082,0.0,2613.0,18,0.0,44.0,32,HAUTS-DE-FRANCE
11996,200404,872,0.0,2292.0,27,0.0,71.0,28,NORMANDIE
11997,200404,9546,0.0,22414.0,285,0.0,670.0,52,PAYS-DE-LA-LOIRE
11998,200404,4463,400.0,8526.0,96,9.0,183.0,93,PROVENCE-ALPES-COTE-D-AZUR
11999,200403,4955,2614.0,7296.0,91,48.0,134.0,44,GRAND EST
12000,200403,8213,4787.0,11639.0,151,88.0,214.0,75,NOUVELLE-AQUITAINE
12001,200403,12763,7303.0,18223.0,177,101.0,253.0,84,AUVERGNE-RHONE-ALPES
12002,200403,546,0.0,1185.0,20,0.0,43.0,27,BOURGOGNE-FRANCHE-COMTE
12003,200403,1928,726.0,3130.0,64,24.0,104.0,53,BRETAGNE
12004,200403,1541,375.0,2707.0,62,15.0,109.0,24,CENTRE-VAL-DE-LOIRE
12005,200403,319,0.0,747.0,117,0.0,274.0,94,CORSE
12006,200403,9916,5811.0,14021.0,88,52.0,124.0,11,ILE-DE-FRANCE
12007,200403,1463,0.0,3368.0,28,0.0,65.0,76,OCCITANIE
12008,200403,1041,0.0,2444.0,18,0.0,42.0,32,HAUTS-DE-FRANCE
12009,200403,1149,0.0,2775.0,35,0.0,85.0,28,NORMANDIE
12010,200403,243,0.0,1307.0,7,0.0,39.0,52,PAYS-DE-LA-LOIRE
12011,200403,3963,660.0,7266.0,85,14.0,156.0,93,PROVENCE-ALPES-COTE-D-AZUR
12012,200402,8413,5283.0,11543.0,154,97.0,211.0,44,GRAND EST
12013,200402,9465,5385.0,13545.0,174,99.0,249.0,75,NOUVELLE-AQUITAINE
12014,200402,12670,7907.0,17433.0,175,109.0,241.0,84,AUVERGNE-RHONE-ALPES
12015,200402,4508,2725.0,6291.0,164,99.0,229.0,27,BOURGOGNE-FRANCHE-COMTE
12016,200402,2157,569.0,3745.0,72,19.0,125.0,53,BRETAGNE
12017,200402,6209,3567.0,8851.0,250,143.0,357.0,24,CENTRE-VAL-DE-LOIRE
12018,200402,174,0.0,515.0,64,0.0,189.0,94,CORSE
12019,200402,8340,3911.0,12769.0,74,35.0,113.0,11,ILE-DE-FRANCE
12020,200402,2607,974.0,4240.0,51,19.0,83.0,76,OCCITANIE
12021,200402,4294,124.0,8464.0,73,2.0,144.0,32,HAUTS-DE-FRANCE
12022,200402,631,0.0,1373.0,19,0.0,42.0,28,NORMANDIE
12023,200402,4358,559.0,8157.0,130,16.0,244.0,52,PAYS-DE-LA-LOIRE
12024,200402,9314,4410.0,14218.0,200,95.0,305.0,93,PROVENCE-ALPES-COTE-D-AZUR
12025,200401,6707,2239.0,11175.0,123,41.0,205.0,44,GRAND EST
12026,200401,13849,6295.0,21403.0,254,115.0,393.0,75,NOUVELLE-AQUITAINE
12027,200401,21388,11051.0,31725.0,296,153.0,439.0,84,AUVERGNE-RHONE-ALPES
12028,200401,3085,393.0,5777.0,112,14.0,210.0,27,BOURGOGNE-FRANCHE-COMTE
12029,200401,1778,0.0,3734.0,59,0.0,124.0,53,BRETAGNE
12030,200401,606,0.0,1257.0,24,0.0,50.0,24,CENTRE-VAL-DE-LOIRE
12031,200401,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12032,200401,7437,1861.0,13013.0,66,16.0,116.0,11,ILE-DE-FRANCE
12033,200401,4270,1865.0,6675.0,83,36.0,130.0,76,OCCITANIE
12034,200401,466,0.0,2881.0,8,0.0,49.0,32,HAUTS-DE-FRANCE
12035,200401,1201,0.0,2504.0,37,0.0,77.0,28,NORMANDIE
12036,200401,3070,0.0,6608.0,92,0.0,198.0,52,PAYS-DE-LA-LOIRE
12037,200401,13653,476.0,26830.0,293,11.0,575.0,93,PROVENCE-ALPES-COTE-D-AZUR
12038,200352,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,44,GRAND EST
12039,200352,811,0.0,4366.0,15,0.0,81.0,75,NOUVELLE-AQUITAINE
12040,200352,12216,0.0,29669.0,171,0.0,415.0,84,AUVERGNE-RHONE-ALPES
12041,200352,921,0.0,4217.0,34,0.0,154.0,27,BOURGOGNE-FRANCHE-COMTE
12042,200352,0,0.0,0.0,0,0.0,0.0,53,BRETAGNE
12043,200352,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
12044,200352,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12045,200352,1789,0.0,5768.0,16,0.0,52.0,11,ILE-DE-FRANCE
12046,200352,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,76,OCCITANIE
12047,200352,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
12048,200352,1032,0.0,4268.0,32,0.0,132.0,28,NORMANDIE
12049,200352,2098,0.0,5852.0,63,0.0,176.0,52,PAYS-DE-LA-LOIRE
12050,200352,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
12051,200351,35275,25125.0,45425.0,648,461.0,835.0,44,GRAND EST
12052,200351,44907,20507.0,69307.0,830,379.0,1281.0,75,NOUVELLE-AQUITAINE
12053,200351,61078,44745.0,77411.0,853,625.0,1081.0,84,AUVERGNE-RHONE-ALPES
12054,200351,12038,5286.0,18790.0,439,193.0,685.0,27,BOURGOGNE-FRANCHE-COMTE
12055,200351,16297,11214.0,21380.0,546,376.0,716.0,53,BRETAGNE
12056,200351,11204,2071.0,20337.0,453,84.0,822.0,24,CENTRE-VAL-DE-LOIRE
12057,200351,420,0.0,1309.0,156,0.0,486.0,94,CORSE
12058,200351,48133,35087.0,61179.0,430,313.0,547.0,11,ILE-DE-FRANCE
12059,200351,31158,18293.0,44023.0,613,360.0,866.0,76,OCCITANIE
12060,200351,10941,0.0,25616.0,186,0.0,435.0,32,HAUTS-DE-FRANCE
12061,200351,6701,1395.0,12007.0,207,43.0,371.0,28,NORMANDIE
12062,200351,8487,29.0,16945.0,255,0.0,510.0,52,PAYS-DE-LA-LOIRE
12063,200351,40895,23106.0,58684.0,882,498.0,1266.0,93,PROVENCE-ALPES-COTE-D-AZUR
12064,200350,32958,26505.0,39411.0,606,487.0,725.0,44,GRAND EST
12065,200350,53553,45465.0,61641.0,990,840.0,1140.0,75,NOUVELLE-AQUITAINE
12066,200350,58924,51173.0,66675.0,823,715.0,931.0,84,AUVERGNE-RHONE-ALPES
12067,200350,14276,11012.0,17540.0,520,401.0,639.0,27,BOURGOGNE-FRANCHE-COMTE
12068,200350,24850,20527.0,29173.0,832,687.0,977.0,53,BRETAGNE
12069,200350,20244,16332.0,24156.0,819,661.0,977.0,24,CENTRE-VAL-DE-LOIRE
12070,200350,300,0.0,702.0,111,0.0,260.0,94,CORSE
12071,200350,61449,53034.0,69864.0,549,474.0,624.0,11,ILE-DE-FRANCE
12072,200350,39210,27726.0,50694.0,772,546.0,998.0,76,OCCITANIE
12073,200350,18946,12490.0,25402.0,321,211.0,431.0,32,HAUTS-DE-FRANCE
12074,200350,14013,9829.0,18197.0,433,304.0,562.0,28,NORMANDIE
12075,200350,15991,9932.0,22050.0,481,299.0,663.0,52,PAYS-DE-LA-LOIRE
12076,200350,34920,26210.0,43630.0,753,565.0,941.0,93,PROVENCE-ALPES-COTE-D-AZUR
12077,200349,36712,30182.0,43242.0,675,555.0,795.0,44,GRAND EST
12078,200349,48469,41161.0,55777.0,896,761.0,1031.0,75,NOUVELLE-AQUITAINE
12079,200349,51110,43721.0,58499.0,714,611.0,817.0,84,AUVERGNE-RHONE-ALPES
12080,200349,16184,12377.0,19991.0,590,451.0,729.0,27,BOURGOGNE-FRANCHE-COMTE
12081,200349,29232,24387.0,34077.0,979,817.0,1141.0,53,BRETAGNE
12082,200349,28945,24702.0,33188.0,1171,999.0,1343.0,24,CENTRE-VAL-DE-LOIRE
12083,200349,210,0.0,546.0,78,0.0,203.0,94,CORSE
12084,200349,91937,65524.0,118350.0,821,585.0,1057.0,11,ILE-DE-FRANCE
12085,200349,67170,46558.0,87782.0,1322,916.0,1728.0,76,OCCITANIE
12086,200349,20074,13115.0,27033.0,341,223.0,459.0,32,HAUTS-DE-FRANCE
12087,200349,25171,19338.0,31004.0,777,597.0,957.0,28,NORMANDIE
12088,200349,30244,21879.0,38609.0,910,658.0,1162.0,52,PAYS-DE-LA-LOIRE
12089,200349,33858,24007.0,43709.0,730,518.0,942.0,93,PROVENCE-ALPES-COTE-D-AZUR
12090,200348,19732,14972.0,24492.0,363,275.0,451.0,44,GRAND EST
12091,200348,49361,41780.0,56942.0,913,773.0,1053.0,75,NOUVELLE-AQUITAINE
12092,200348,54017,45047.0,62987.0,755,630.0,880.0,84,AUVERGNE-RHONE-ALPES
12093,200348,18872,14837.0,22907.0,688,541.0,835.0,27,BOURGOGNE-FRANCHE-COMTE
12094,200348,19511,15620.0,23402.0,653,523.0,783.0,53,BRETAGNE
12095,200348,30697,25912.0,35482.0,1241,1047.0,1435.0,24,CENTRE-VAL-DE-LOIRE
12096,200348,257,0.0,629.0,95,0.0,233.0,94,CORSE
12097,200348,58585,50274.0,66896.0,523,449.0,597.0,11,ILE-DE-FRANCE
12098,200348,66648,41437.0,91859.0,1312,816.0,1808.0,76,OCCITANIE
12099,200348,33354,25316.0,41392.0,566,430.0,702.0,32,HAUTS-DE-FRANCE
12100,200348,24638,19517.0,29759.0,761,603.0,919.0,28,NORMANDIE
12101,200348,36960,26948.0,46972.0,1112,811.0,1413.0,52,PAYS-DE-LA-LOIRE
12102,200348,17044,6299.0,27789.0,368,136.0,600.0,93,PROVENCE-ALPES-COTE-D-AZUR
12103,200347,13554,8288.0,18820.0,249,152.0,346.0,44,GRAND EST
12104,200347,16895,10002.0,23788.0,312,185.0,439.0,75,NOUVELLE-AQUITAINE
12105,200347,41075,31706.0,50444.0,574,443.0,705.0,84,AUVERGNE-RHONE-ALPES
12106,200347,13891,9380.0,18402.0,506,342.0,670.0,27,BOURGOGNE-FRANCHE-COMTE
12107,200347,11067,8152.0,13982.0,371,273.0,469.0,53,BRETAGNE
12108,200347,15721,11282.0,20160.0,636,456.0,816.0,24,CENTRE-VAL-DE-LOIRE
12109,200347,93,0.0,317.0,34,0.0,117.0,94,CORSE
12110,200347,32888,26639.0,39137.0,294,238.0,350.0,11,ILE-DE-FRANCE
12111,200347,23143,13627.0,32659.0,455,268.0,642.0,76,OCCITANIE
12112,200347,41679,29792.0,53566.0,707,505.0,909.0,32,HAUTS-DE-FRANCE
12113,200347,18886,14612.0,23160.0,583,451.0,715.0,28,NORMANDIE
12114,200347,14677,9020.0,20334.0,442,272.0,612.0,52,PAYS-DE-LA-LOIRE
12115,200347,11283,5645.0,16921.0,243,121.0,365.0,93,PROVENCE-ALPES-COTE-D-AZUR
12116,200346,5888,2041.0,9735.0,108,37.0,179.0,44,GRAND EST
12117,200346,8115,4027.0,12203.0,150,74.0,226.0,75,NOUVELLE-AQUITAINE
12118,200346,16498,11660.0,21336.0,230,162.0,298.0,84,AUVERGNE-RHONE-ALPES
12119,200346,1346,368.0,2324.0,49,13.0,85.0,27,BOURGOGNE-FRANCHE-COMTE
12120,200346,9039,6543.0,11535.0,303,219.0,387.0,53,BRETAGNE
12121,200346,1620,521.0,2719.0,66,22.0,110.0,24,CENTRE-VAL-DE-LOIRE
12122,200346,0,0.0,0.0,0,0.0,0.0,94,CORSE
12123,200346,12743,8215.0,17271.0,114,74.0,154.0,11,ILE-DE-FRANCE
12124,200346,4184,1221.0,7147.0,82,24.0,140.0,76,OCCITANIE
12125,200346,17990,11560.0,24420.0,305,196.0,414.0,32,HAUTS-DE-FRANCE
12126,200346,12944,8704.0,17184.0,400,269.0,531.0,28,NORMANDIE
12127,200346,4451,705.0,8197.0,134,21.0,247.0,52,PAYS-DE-LA-LOIRE
12128,200346,4251,335.0,8167.0,92,8.0,176.0,93,PROVENCE-ALPES-COTE-D-AZUR
12129,200345,10579,6898.0,14260.0,194,126.0,262.0,44,GRAND EST
12130,200345,5598,2374.0,8822.0,104,44.0,164.0,75,NOUVELLE-AQUITAINE
12131,200345,5383,2202.0,8564.0,75,31.0,119.0,84,AUVERGNE-RHONE-ALPES
12132,200345,1018,49.0,1987.0,37,2.0,72.0,27,BOURGOGNE-FRANCHE-COMTE
12133,200345,8504,6037.0,10971.0,285,202.0,368.0,53,BRETAGNE
12134,200345,1823,0.0,4343.0,74,0.0,176.0,24,CENTRE-VAL-DE-LOIRE
12135,200345,0,0.0,0.0,0,0.0,0.0,94,CORSE
12136,200345,7015,3838.0,10192.0,63,35.0,91.0,11,ILE-DE-FRANCE
12137,200345,3719,62.0,7376.0,73,1.0,145.0,76,OCCITANIE
12138,200345,16453,7692.0,25214.0,279,130.0,428.0,32,HAUTS-DE-FRANCE
12139,200345,12219,7091.0,17347.0,377,219.0,535.0,28,NORMANDIE
12140,200345,1003,0.0,2969.0,30,0.0,89.0,52,PAYS-DE-LA-LOIRE
12141,200345,861,0.0,2347.0,19,0.0,51.0,93,PROVENCE-ALPES-COTE-D-AZUR
12142,200344,3081,1199.0,4963.0,57,22.0,92.0,44,GRAND EST
12143,200344,1896,0.0,3826.0,35,0.0,71.0,75,NOUVELLE-AQUITAINE
12144,200344,4846,1861.0,7831.0,68,26.0,110.0,84,AUVERGNE-RHONE-ALPES
12145,200344,2044,556.0,3532.0,75,21.0,129.0,27,BOURGOGNE-FRANCHE-COMTE
12146,200344,5089,2852.0,7326.0,170,95.0,245.0,53,BRETAGNE
12147,200344,417,0.0,1292.0,17,0.0,52.0,24,CENTRE-VAL-DE-LOIRE
12148,200344,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12149,200344,4653,2197.0,7109.0,42,20.0,64.0,11,ILE-DE-FRANCE
12150,200344,1171,0.0,3358.0,23,0.0,66.0,76,OCCITANIE
12151,200344,8117,2735.0,13499.0,138,47.0,229.0,32,HAUTS-DE-FRANCE
12152,200344,13250,7935.0,18565.0,409,245.0,573.0,28,NORMANDIE
12153,200344,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
12154,200344,816,0.0,2066.0,18,0.0,45.0,93,PROVENCE-ALPES-COTE-D-AZUR
12155,200343,2178,570.0,3786.0,40,10.0,70.0,44,GRAND EST
12156,200343,3635,479.0,6791.0,67,9.0,125.0,75,NOUVELLE-AQUITAINE
12157,200343,3372,892.0,5852.0,47,12.0,82.0,84,AUVERGNE-RHONE-ALPES
12158,200343,1064,12.0,2116.0,39,1.0,77.0,27,BOURGOGNE-FRANCHE-COMTE
12159,200343,5033,2768.0,7298.0,169,93.0,245.0,53,BRETAGNE
12160,200343,417,0.0,1292.0,17,0.0,52.0,24,CENTRE-VAL-DE-LOIRE
12161,200343,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12162,200343,47136,15496.0,78776.0,421,138.0,704.0,11,ILE-DE-FRANCE
12163,200343,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
12164,200343,2111,0.0,4859.0,36,0.0,83.0,32,HAUTS-DE-FRANCE
12165,200343,5288,2094.0,8482.0,163,64.0,262.0,28,NORMANDIE
12166,200343,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
12167,200343,1905,0.0,3843.0,41,0.0,83.0,93,PROVENCE-ALPES-COTE-D-AZUR
12168,200342,4268,2065.0,6471.0,78,38.0,118.0,44,GRAND EST
12169,200342,1655,101.0,3209.0,31,2.0,60.0,75,NOUVELLE-AQUITAINE
12170,200342,4846,1584.0,8108.0,68,22.0,114.0,84,AUVERGNE-RHONE-ALPES
12171,200342,699,0.0,1565.0,25,0.0,57.0,27,BOURGOGNE-FRANCHE-COMTE
12172,200342,2376,963.0,3789.0,80,33.0,127.0,53,BRETAGNE
12173,200342,902,0.0,2616.0,36,0.0,105.0,24,CENTRE-VAL-DE-LOIRE
12174,200342,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12175,200342,7672,3821.0,11523.0,69,35.0,103.0,11,ILE-DE-FRANCE
12176,200342,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
12177,200342,3952,0.0,8213.0,67,0.0,139.0,32,HAUTS-DE-FRANCE
12178,200342,2071,0.0,4173.0,64,0.0,129.0,28,NORMANDIE
12179,200342,700,0.0,2073.0,21,0.0,62.0,52,PAYS-DE-LA-LOIRE
12180,200342,2637,223.0,5051.0,57,5.0,109.0,93,PROVENCE-ALPES-COTE-D-AZUR
12181,200341,5587,2807.0,8367.0,103,52.0,154.0,44,GRAND EST
12182,200341,1967,195.0,3739.0,36,3.0,69.0,75,NOUVELLE-AQUITAINE
12183,200341,3726,998.0,6454.0,52,14.0,90.0,84,AUVERGNE-RHONE-ALPES
12184,200341,0,0.0,0.0,0,0.0,0.0,27,BOURGOGNE-FRANCHE-COMTE
12185,200341,927,0.0,1906.0,31,0.0,64.0,53,BRETAGNE
12186,200341,143,0.0,446.0,6,0.0,18.0,24,CENTRE-VAL-DE-LOIRE
12187,200341,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12188,200341,2529,766.0,4292.0,23,7.0,39.0,11,ILE-DE-FRANCE
12189,200341,491,0.0,1452.0,10,0.0,29.0,76,OCCITANIE
12190,200341,653,0.0,1586.0,11,0.0,27.0,32,HAUTS-DE-FRANCE
12191,200341,1051,0.0,2921.0,32,0.0,90.0,28,NORMANDIE
12192,200341,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
12193,200341,3255,606.0,5904.0,70,13.0,127.0,93,PROVENCE-ALPES-COTE-D-AZUR
12194,200340,3226,1200.0,5252.0,59,22.0,96.0,44,GRAND EST
12195,200340,2465,394.0,4536.0,46,8.0,84.0,75,NOUVELLE-AQUITAINE
12196,200340,1415,0.0,2832.0,20,0.0,40.0,84,AUVERGNE-RHONE-ALPES
12197,200340,0,0.0,0.0,0,0.0,0.0,27,BOURGOGNE-FRANCHE-COMTE
12198,200340,0,0.0,0.0,0,0.0,0.0,53,BRETAGNE
12199,200340,22,0.0,137.0,1,0.0,6.0,24,CENTRE-VAL-DE-LOIRE
12200,200340,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12201,200340,2997,0.0,6164.0,27,0.0,55.0,11,ILE-DE-FRANCE
12202,200340,14308,0.0,30499.0,282,0.0,601.0,76,OCCITANIE
12203,200340,10486,1601.0,19371.0,178,27.0,329.0,32,HAUTS-DE-FRANCE
12204,200340,597,0.0,1596.0,18,0.0,49.0,28,NORMANDIE
12205,200340,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
12206,200340,2216,86.0,4346.0,48,2.0,94.0,93,PROVENCE-ALPES-COTE-D-AZUR
12207,200339,2229,731.0,3727.0,41,13.0,69.0,44,GRAND EST
12208,200339,3591,911.0,6271.0,66,16.0,116.0,75,NOUVELLE-AQUITAINE
12209,200339,8667,4420.0,12914.0,121,62.0,180.0,84,AUVERGNE-RHONE-ALPES
12210,200339,0,0.0,0.0,0,0.0,0.0,27,BOURGOGNE-FRANCHE-COMTE
12211,200339,0,0.0,0.0,0,0.0,0.0,53,BRETAGNE
12212,200339,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
12213,200339,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
12214,200339,7244,2091.0,12397.0,65,19.0,111.0,11,ILE-DE-FRANCE
12215,200339,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
12216,200339,4031,17.0,8045.0,68,0.0,136.0,32,HAUTS-DE-FRANCE
12217,200339,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
12218,200339,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
12219,200339,342,0.0,1163.0,7,0.0,25.0,93,PROVENCE-ALPES-COTE-D-AZUR
12220,200338,1604,341.0,2867.0,29,6.0,52.0,44,GRAND EST
12221,200338,1987,235.0,3739.0,37,5.0,69.0,75,NOUVELLE-AQUITAINE
12222,200338,8568,3968.0,13168.0,120,56.0,184.0,84,AUVERGNE-RHONE-ALPES
12223,200338,0,0.0,0.0,0,0.0,0.0,27,BOURGOGNE-FRANCHE-COMTE
12224,200338,0,0.0,0.0,0,0.0,0.0,53,BRETAGNE
12225,200338,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
12226,200338,0,2668.5245315581856,5828.371671597633,0,54.33308678500986,124.44916995397764,94,CORSE
